date,open_price,high_price,low_price,close_price,volume_detail
2020-12-14,1491.8699951171875,1495.1800537109375,1471.56005859375,1476.1300048828125,8577700
2020-12-15,1468.219970703125,1478.6099853515625,1459.969970703125,1477.2099609375,8445500
2020-12-16,1487.280029296875,1488.8599853515625,1475.0899658203125,1482.0899658203125,12948800
2020-12-17,1487.699951171875,1495.3699951171875,1483.3199462890625,1483.8900146484375,21202300
2020-12-18,1485.27001953125,1489.780029296875,1475.010009765625,1482.3800048828125,8923200
2020-12-21,1429.5,1453.8800048828125,1401.5799560546875,1401.780029296875,12916400
2020-12-22,1405.4200439453125,1428.1099853515625,1388.22998046875,1424.3900146484375,8687700
2020-12-23,1422.5899658203125,1440.52001953125,1414.2099609375,1416.02001953125,8280800
2020-12-24,1420.5999755859375,1453.8699951171875,1409.75,1451.52001953125,8244400
2020-12-28,1505.1500244140625,1512.989990234375,1452.47998046875,1452.6700439453125,7321500
2020-12-29,1452.3900146484375,1468.5999755859375,1440.5899658203125,1461.949951171875,5354800
2020-12-30,1467.739990234375,1479.0400390625,1445.3599853515625,1449.3499755859375,6853900
2021-01-04,1428.800048828125,1468.27001953125,1425.47998046875,1468.239990234375,7392300
2021-01-05,1467.8900146484375,1506.6600341796875,1466.050048828125,1506.6500244140625,9102500
2021-01-06,1506.56005859375,1514.8900146484375,1485.7900390625,1492.3599853515625,11038300
2021-01-07,1510.6400146484375,1519.9100341796875,1502.81005859375,1513.780029296875,10910800
2021-01-08,1528.1199951171875,1538.6099853515625,1521.1700439453125,1536.43994140625,9493700
2021-01-11,1539.7900390625,1550.75,1527.75,1536.489990234375,7236300
2021-01-12,1536.75,1542.6500244140625,1528.5,1539.8499755859375,5985400
2021-01-13,1548.300048828125,1561.6600341796875,1542.4200439453125,1547.31005859375,7920100
2021-01-14,1545.3499755859375,1552.780029296875,1533.52001953125,1535.97998046875,6741500
2021-01-15,1537.030029296875,1544.1099853515625,1513.47998046875,1519.1300048828125,6662100
2021-01-18,1511.0400390625,1515.510009765625,1503.0400390625,1510.1300048828125,5512000
2021-01-19,1519.3699951171875,1529.1700439453125,1518.6600341796875,1522.5899658203125,6418600
2021-01-20,1524.9100341796875,1529.5,1511.4100341796875,1515.719970703125,6986900
2021-01-21,1525.6300048828125,1529.27001953125,1510.800048828125,1513.510009765625,6840300
2021-01-22,1508.9200439453125,1518.050048828125,1494.449951171875,1497.8800048828125,5931400
2021-01-25,1498.3599853515625,1505.469970703125,1491.6300048828125,1501.6199951171875,5119800
2021-01-26,1497.030029296875,1514.8199462890625,1490.3699951171875,1512.8299560546875,4824600
2021-01-27,1510.6800537109375,1515.3199462890625,1498.050048828125,1498.1300048828125,5104800
2021-01-28,1482.5,1492.0,1467.739990234375,1468.510009765625,6541700
2021-01-29,1478.760009765625,1480.43994140625,1455.550048828125,1466.97998046875,7044400
2021-02-01,1465.760009765625,1481.6600341796875,1456.449951171875,1478.050048828125,5609600
2021-02-02,1491.02001953125,1496.4599609375,1480.5,1486.25,5374400
2021-02-03,1498.5,1500.1700439453125,1481.68994140625,1481.75,6094800
2021-02-04,1486.5,1492.3900146484375,1477.8800048828125,1482.97998046875,5762700
2021-02-05,1491.0699462890625,1498.3499755859375,1488.72998046875,1496.6099853515625,6544300
