date,open_price,high_price,low_price,close_price,volume_detail
2020-12-14,36.72756991067039,36.82473501987501,34.39566288680858,36.33892059326172,75421000
2020-12-15,36.33891796636818,36.33891796636818,33.715519511004544,34.395660400390625,47433000
2020-12-16,34.881479153047145,35.172967083094,32.646729707590936,33.61835861206055,36882000
2020-12-17,33.812686299428705,35.46445623524082,33.13254530156839,34.589988708496094,55503000
2020-12-18,34.58998739878417,35.172966963363514,34.29849946972954,35.075801849365234,45366000
2020-12-21,34.58998739878417,37.01905965168952,34.58998739878417,35.075801849365234,47757000
2020-12-22,35.755937021818035,36.72756576538086,35.36728774827461,36.72756576538086,31988000
2020-12-23,36.63041086303011,43.14032533948679,36.53324574757841,40.80841445922852,104058000
2020-12-24,40.80841379901299,52.85661364130963,39.64245837774717,52.07930755615234,156518000
2020-12-25,55.77149478595392,66.65373441655687,55.38284178208821,66.45941162109375,130888000
2020-12-28,70.92891250337873,81.42250800330137,54.41122055053711,54.41122055053711,157339000
2020-12-29,48.38711991732129,55.96582482135254,38.47650410137109,42.55734634399414,178884000
2020-12-30,43.14032614630212,54.994196174308605,42.94599961823458,47.22116470336914,217976000
2021-01-04,49.55307446903279,52.4679612025053,46.8325142590858,51.302005767822266,94494000
2021-01-05,54.02256782540369,63.73885726928711,51.496334052582114,63.73885726928711,106759000
2021-01-06,55.382845037525406,59.075033965399776,51.10767656958459,55.18851852416992,34606000
2021-01-07,54.79986953735352,55.77149840357277,52.85661180491503,54.79986953735352,25347000
2021-01-08,56.54880625230941,69.7629623413086,56.54880625230941,69.7629623413086,57589000
2021-01-11,71.51188211488764,78.11896128200426,66.84806806716401,72.67784118652344,37914000
2021-01-12,72.67784209542496,72.67784209542496,66.6537386823195,71.12322998046875,23655000
2021-01-13,72.48351427320158,72.48351427320158,68.01402282714844,68.01402282714844,14594000
2021-01-14,64.12750643775577,67.23671590592546,59.269362010653055,61.21261978149414,30393000
2021-01-15,59.26936366640288,61.40694801533767,52.856614326068666,56.35447692871094,25037000
2021-01-18,52.856615731681295,55.77150254688864,51.10768067738068,54.41122055053711,15299000
2021-01-19,56.35447589402673,60.43531799316406,55.96582285354886,60.43531799316406,19338000
2021-01-20,58.49205599845542,59.46368482332521,55.771496030113966,58.2977294921875,16021000
2021-01-21,56.74312563081834,57.52042796004807,54.02256191880948,54.216888427734375,16868000
2021-01-22,54.216891382856986,56.16014916508462,50.913355376952055,52.85661315917969,22271000
2021-01-25,52.46795904165725,52.662285557179615,48.19279052604533,48.970096588134766,12330000
2021-01-26,46.83251248761169,54.02256393432617,46.05521012938174,54.02256393432617,29089000
2021-01-27,51.496332305416814,52.467961216839775,48.77577209472656,48.77577209472656,15167000
2021-01-28,46.63818682433248,51.30200476547172,46.24953378487501,47.415489196777344,16034000
2021-01-29,48.58144555787528,51.302005767822266,47.02684078261133,51.302005767822266,17631000
2021-02-01,50.71902675410389,50.71902675410389,47.60981369018555,47.60981369018555,12272000
2021-02-02,49.55307266235352,49.55307266235352,47.80414142732916,48.58144378662109,8527000
2021-02-03,48.58144521713257,48.77577173929512,46.63818740844727,46.63818740844727,9522000
2021-02-04,46.63818801236253,47.41549040460787,45.08358322787185,45.86088562011719,9956000
2021-02-05,44.69493103027344,45.86088649409636,43.72330209483271,44.69493103027344,7989000
2021-02-08,45.47223474167838,45.47223474167838,42.94600091965694,43.14032745361328,8412000
2021-02-09,42.16869705891893,42.55734640716888,39.642459616178265,40.03111267089844,14474000
2021-02-10,40.80841421420928,42.36301898740062,40.22543835088006,41.19706726074219,14321000
2021-02-11,41.585717742457255,41.585717742457255,39.05948399005112,39.642459869384766,8025000
2021-02-15,39.83678335234482,48.19279008512673,39.83678335234482,46.83251190185547,37811000
2021-02-16,42.94599352319313,44.11194881965176,40.614082930275885,42.75166702270508,14986000
2021-02-17,42.55734178800291,46.44385708748207,42.36301528173499,43.72329711914063,12411000
2021-02-18,43.72330271486462,44.69493166408384,41.39139175415039,41.39139175415039,8126000
2021-02-19,40.80841421420928,43.14032508046644,40.80841421420928,41.19706726074219,8788000
2021-02-22,41.197069048506094,41.39139187373512,37.89352912902832,38.86515808105469,14166000
2021-02-23,39.05948374056823,40.41976201914839,37.01906076299267,40.03111267089844,8290000
2021-02-24,38.86515557011472,39.25380860840389,38.08785320000644,38.37934112548828,7208000
2021-02-25,39.25381114445336,39.25381114445336,37.2133881213158,38.86515808105469,13384000
2021-03-01,40.03111356478039,40.22544009647972,36.82473876438744,38.86515808105469,9992000
2021-03-02,36.3389234957649,36.727572844216205,34.978641510009766,34.978641510009766,9284000
2021-03-03,34.978640137419305,39.4481315612793,34.978640137419305,39.4481315612793,16618000
2021-03-04,38.008136382675005,38.008136382675005,35.853035076386256,36.34283065795898,21200000
2021-03-05,35.26527824678158,37.42037933145357,35.06935928693079,36.44078826904297,16424000
2021-03-08,36.244872373693134,36.244872373693134,32.32650779275333,33.30609893798828,27835000
2021-03-09,35.26527727900641,36.04894936006012,33.110176253476254,33.599971771240234,37544000
2021-03-10,34.08977116831753,34.97140469535723,33.50201797485352,33.50201797485352,33454000
2021-03-11,33.99181054078941,37.22446029250686,33.11017709175586,36.24486923217773,68638000
2021-03-12,36.83262569824207,38.00813582411015,33.5999756547376,33.69793701171875,74748000
2021-03-15,34.28568632706352,34.77548184602157,33.50201424409929,33.79589080810547,22260000
2021-03-16,33.599975292643414,33.7958942676507,32.13058858535425,32.42446517944336,32546000
2021-03-17,32.13058639992927,32.326505361610735,31.053037715946264,31.44487190246582,30930000
2021-03-18,32.424462975410734,33.208138822169985,31.34691429138184,31.34691429138184,32166000
2021-03-19,30.95507996813344,31.93466922611826,30.7591609954834,30.7591609954834,86496000
2021-03-22,30.661201224741696,31.053039166407046,29.681610107421875,29.681610107421875,23986000
2021-03-23,29.87752874966325,29.97548823400224,28.40814208984375,28.40814208984375,26788000
2021-03-24,28.31018487416757,30.857122328973585,28.016308266022303,30.367326736450195,50950000
2021-03-25,30.46528169804164,30.46528169804164,28.3101806640625,28.3101806640625,48727000
2021-03-26,28.702018674438943,29.48569268072907,28.11426550524855,28.40814208984375,40940000
2021-03-29,28.60405905554772,28.89793561956447,28.11426353657205,28.212221145629883,19501000
2021-03-30,28.506101797044884,29.77956949814245,28.408142311940047,29.28977394104004,48124000
2021-03-31,29.387733196390087,29.583652165068056,28.40814208984375,28.40814208984375,28022000
2021-04-01,28.799977267952183,31.93466759088681,28.50610069244702,31.738752365112305,115827000
2021-04-02,32.32650448475488,35.16732000997065,32.32650448475488,34.57956314086914,135737000
2021-04-05,36.34283088062708,38.10609797456721,34.48160990135348,37.12650680541992,150296000
2021-04-07,36.53874556399303,38.88976558814773,35.26527794126062,35.46119689941406,104956000
2021-04-08,36.930583953032425,37.3224181375117,35.6571163139989,37.028541564941406,77223000
2021-04-09,36.44078834502492,37.81221359315329,36.44078834502492,36.73466491699219,55804000
2021-04-12,36.63671095981197,37.42038314217743,35.85303504060277,35.95099639892578,46812000
2021-04-16,36.93058380024827,36.93058380024827,35.95099273783767,36.44078826904297,38688000
2021-04-19,36.73466563462697,39.77139649901876,36.53874667054028,39.08568572998047,90685000
2021-04-20,38.889766320845496,39.18364289519075,37.51833732477647,37.71425628662109,46493000
2021-04-21,38.00813286096635,39.37956185703538,37.61629867412047,37.71425628662109,58697000
2021-04-22,38.10609795191487,38.204055574033866,36.63671119906741,37.32242202758789,33573000
2021-04-23,37.322422038651936,37.812217623079626,36.93058781321604,37.22446441650391,22850000
2021-04-26,37.42037978632719,38.10609428571866,37.22446082409485,37.91017532348633,28597000
2021-04-27,38.204055574033866,38.889770139398095,37.32242202758789,37.32242202758789,39520000
2021-04-28,37.22446052560272,37.71425605883434,36.930583953032425,37.028541564941406,27706000
2021-04-29,37.32242204977437,37.518341030972586,36.93058782422171,37.12650680541992,15740000
2021-04-30,37.32242151034296,37.420382867948085,34.677528381347656,34.677528381347656,45056000
2021-05-05,34.285689459906685,34.38364707791184,30.367324950203063,30.857120513916016,69494000
2021-05-06,31.346917189368533,36.930587561093546,31.346917189368533,35.95099639892578,129735000
2021-05-07,37.616302815581165,40.163238389442434,37.616302815581165,39.37956619262695,105427000
2021-05-10,41.14282695512025,45.25711039800099,39.967316866176674,44.66935348510742,101774000
2021-05-11,43.49385103551872,48.58772231658555,43.49385103551872,45.453033447265625,147610000
2021-05-12,47.60812576575277,56.62036459535417,46.82445363640558,54.66118240356445,180636000
2021-05-13,51.33057277716127,52.506079053696325,42.51425328208845,47.412208557128906,43002000
2021-05-14,47.60812361970359,49.95914363861084,45.64894151622866,47.02037048339844,20766000
2021-05-17,46.236702802458346,50.93873955221737,45.06119268080768,49.95914840698242,22931000
2021-05-18,50.35098646290766,51.52649285012153,49.5673105556402,50.54690170288086,23365000
2021-05-19,48.979557159073934,51.13465842144192,48.58771920706388,49.371395111083984,13005000
2021-05-20,49.567306288754224,50.155063168609146,48.19588104277944,48.783634185791016,10068000
2021-05-21,49.56731028890021,49.56731028890021,46.62853686299284,49.17547607421875,13445000
2021-05-24,48.78363812269364,49.3713950499813,47.80404698072452,49.17547607421875,8862000
2021-05-25,49.763226866521705,55.64077343509144,49.37139267072314,54.26934814453125,47371000
2021-05-27,54.07343277009648,55.24894290926365,53.09384161026446,53.28976058959961,29417000
2021-05-28,53.28976062653465,54.26935178704563,53.09384164706371,53.68159484863281,8859000
2021-05-31,53.68159189137052,57.599956317555865,53.68159189137052,56.8162841796875,24839000
2021-06-01,57.208122310612936,58.38362865297117,56.03261223141117,57.59995651245117,16115000
2021-06-02,57.599956187757385,58.38362832385979,54.85710184297723,56.22853088378906,13944000
2021-06-04,53.877510471883454,56.81628377034983,53.28975730692758,55.444854736328125,13373000
2021-06-07,55.44485494293428,57.40403714921243,55.44485494293428,56.03261184692383,10412000
2021-06-08,55.6407739109308,57.0122029500629,55.24893971178126,56.03261184692383,8602000
2021-06-09,56.424442372882666,57.01219923860967,55.83668924399893,56.620361328125,14516000
2021-06-10,56.62036508341851,57.20812198812794,55.83669294731611,56.22853088378906,9215000
2021-06-11,56.228530613795314,56.81628377883901,52.31016621525469,55.24893951416016,19914000
2021-06-14,55.64077722892742,55.64077722892742,53.6815949058184,53.87751388549805,8084000
2021-06-15,53.87751382810375,54.66118600914379,53.28976062653465,53.68159484863281,8411000
2021-06-16,53.681590681421135,53.681590681421135,52.31016540527344,52.31016540527344,7162000
2021-06-17,50.54689832238749,53.68159053128329,49.37139201378955,51.91832733154297,16617000
2021-06-18,52.31016931598585,54.6611858523627,51.91833135816786,52.89792251586914,32990000
2021-06-21,52.11424643579986,52.70199959168389,50.35098323130434,52.506080627441406,12017000
2021-06-22,52.897918263074,53.28975618938969,51.33057403149807,51.5264892578125,6555000
2021-06-23,52.50608117743891,54.661182332993945,51.72240904910348,54.46526336669922,12918000
2021-06-24,52.89792272394354,54.46526708769326,52.70200374426389,53.87751388549805,7867000
2021-06-25,54.46526708769326,54.85710504705256,53.485675926138754,53.87751388549805,4676000
2021-06-28,53.48567254534208,55.24893951416016,52.89791938029839,55.24893951416016,7711000
2021-06-29,55.44485545250603,57.99179458618164,55.05302124975531,57.99179458618164,13493000
2021-06-30,58.57954340686181,59.36321549098788,55.444851333514265,56.620361328125,16611000
2021-07-01,56.424445701133145,56.81628363473075,53.48567240968156,54.85710144042969,9253000
2021-07-02,53.68159484863281,54.85710498861473,52.89792266759277,53.68159484863281,8150000
2021-07-05,53.877513770288985,54.07343274954969,52.897922610829184,53.48567581176758,2981000
2021-07-06,53.877510606196886,56.228530745568335,53.28975743977578,55.836692810058594,12010000
2021-07-07,54.66118261227297,56.228530613795314,54.66118261227297,55.24893951416016,8875000
2021-07-08,54.85710144042969,57.01220260152955,54.66118247363089,54.85710144042969,10795000
2021-07-09,55.64077429272941,57.79587548179205,55.44485532338852,57.59995651245117,14480000
2021-07-12,57.9917947082946,58.57954788208008,57.20812256429944,58.57954788208008,7197000
2021-07-13,58.77547042834885,59.16730839260868,57.01220706286714,57.4040412902832,6912000
2021-07-14,57.40403721952091,58.18771309246682,56.032611915552586,56.22853088378906,9121000
2021-07-15,57.01220478359946,66.80811239318723,56.22853262325367,63.86933898925781,101533000
2021-07-16,61.91016293189621,62.10608191402613,56.620369098607306,57.4040412902832,18862000
2021-07-19,56.03261163812749,57.404036935305705,54.26934840641636,55.444854736328125,6942000
2021-07-20,54.8571015795687,55.640773711908125,53.681591512637816,55.24893951416016,7279000
2021-07-21,55.05302067588261,56.228530745568335,55.05302067588261,55.836692810058594,4357000
2021-07-22,56.81628804922873,57.40404125844877,55.6407778939449,57.01220703125,7909000
2021-07-23,56.424442291259766,57.01219915613652,56.03260811818518,56.424442291259766,2611000
2021-07-27,55.44485446877042,56.424445563532046,54.26934814453125,54.26934814453125,7265000
2021-07-29,54.66118280779172,57.40403714921243,54.465263839795206,56.03261184692383,4879000
2021-07-30,56.42445013927888,57.208126068115234,55.83669692949538,57.208126068115234,9378000
2021-08-02,57.40403767679025,58.18771355597877,57.20812244383666,57.99179458618164,4803000
2021-08-03,58.38362897808159,58.77546691894531,58.18771374449327,58.77546691894531,4126000
2021-08-04,58.775466985157976,60.14689604288242,58.18771381004382,58.97138595581055,5857000
2021-08-05,58.57954332212136,59.36321540511378,56.424442291259766,56.424442291259766,7458000
2021-08-06,58.57954332212136,64.45709328667265,56.03260811818518,56.424442291259766,77168000
2021-08-09,57.99179451888618,59.75505777132713,55.053021185870094,57.795875549316406,39003000
2021-08-10,57.99179027797807,58.1877092332204,56.424442372882666,56.620361328125,13920000
2021-08-11,57.40403714921243,57.59995611720895,55.83669287892731,56.03261184692383,11291000
2021-08-13,55.83669267920386,56.62036481154328,55.24893951416016,55.24893951416016,6758000
2021-08-16,55.24893971178126,56.42444604607336,53.87751067264916,56.03261184692383,8574000
2021-08-17,56.42444590639595,56.62036487390748,55.24893957501381,55.64077377319336,11919000
2021-08-18,55.64077722892742,56.03261518828672,53.87751388549805,53.87751388549805,12911000
2021-08-19,54.07343286517769,55.0530240267322,53.87751388549805,53.87751388549805,7967000
