Date,Open,High,Low,Close,Volume
2018-01-02 00:00:00-05:00,86.47324908585611,86.7865865867853,85.81443611855755,86.7303466796875,13578800
2018-01-03 00:00:00-05:00,86.6580418865135,87.1642010564203,86.35274040573181,86.8187255859375,11901000
2018-01-04 00:00:00-05:00,87.51328264877385,88.86200008102426,87.3840611128921,88.06246185302734,12953700
2018-01-05 00:00:00-05:00,88.24014289370514,88.47435231824397,87.04486827220046,87.49713134765625,14155000
2018-01-08 00:00:00-05:00,87.3436935934794,87.77172919524263,86.9802626051279,87.62635803222656,12466500
2018-01-09 00:00:00-05:00,87.80402658032612,88.5389540540877,87.61827215943751,88.07054138183594,13292300
2018-01-10 00:00:00-05:00,88.40973329479867,89.40309762304264,88.34512252958656,89.0396728515625,15834500
2018-01-11 00:00:00-05:00,89.37887342708228,89.58885534096503,88.87815538225213,89.51616668701172,13676800
2018-01-12 00:00:00-05:00,90.17035190617203,91.13948890241515,89.5161785801663,90.9941177368164,18884200
2018-01-16 00:00:00-05:00,90.05726726509162,91.60788859893351,89.7019142321448,90.67105102539062,22703300
2018-01-17 00:00:00-05:00,90.36416411873853,91.50290576701725,89.89574530618607,91.2525405883789,14940300
2018-01-18 00:00:00-05:00,91.06680347652568,91.84211428095166,90.6710671063323,91.47061157226562,14572900
2018-01-19 00:00:00-05:00,92.01978288570308,92.34282440511174,91.09910099981994,91.2686996459961,18785500
2018-01-22 00:00:00-05:00,90.98603746622442,92.38320994062242,90.85681592599548,92.33475494384766,12475700
2018-01-23 00:00:00-05:00,91.80170250951866,92.58509095793323,91.54326565493432,92.2378158569336,12320800
2018-01-24 00:00:00-05:00,92.7628096905223,93.683491789315,92.60128889346596,93.41697692871094,15904500
2018-01-25 00:00:00-05:00,93.7157776893908,93.82076556947897,92.94046693385272,93.4411849975586,13510000
2018-01-26 00:00:00-05:00,93.44119315041674,93.9419174194336,92.84355887951597,93.9419174194336,13883900
2018-01-29 00:00:00-05:00,93.69961482115676,94.77374568555119,93.69961482115676,93.84498596191406,11679900
2018-01-30 00:00:00-05:00,93.30388845042162,94.16803744395347,92.85970328571425,92.96469116210938,14279100
2018-01-31 00:00:00-05:00,93.40082731365469,94.21652151052311,93.00509704773025,93.41697692871094,13141400
2018-02-01 00:00:00-05:00,93.4977029680428,94.48299548822516,93.2634997468648,94.3860855102539,13800600
2018-02-02 00:00:00-05:00,94.07918795532892,94.42646308858791,92.14090828508382,92.29435729980469,16477300
2018-02-05 00:00:00-05:00,91.26063027772818,92.54473707361471,83.97593489056683,87.86864471435547,30097600
2018-02-06 00:00:00-05:00,86.29378454726275,90.84066742321457,86.09995839617537,90.5418472290039,33114800
2018-02-07 00:00:00-05:00,90.0895940869023,92.4316762549104,89.7665463583975,91.15564727783203,21878300
2018-02-08 00:00:00-05:00,91.34945266872518,91.34945266872518,87.09331259929358,87.12561798095703,27425800
2018-02-09 00:00:00-05:00,88.11091791211012,89.68577305116995,85.79306357924644,88.87007904052734,28188000
2018-02-12 00:00:00-05:00,89.78268577508946,91.04257115700527,88.89430924381521,90.24302673339844,18043300
2018-02-13 00:00:00-05:00,89.90381579847141,91.30099423504059,89.48385817592177,90.8002700805664,16358200
2018-02-14 00:00:00-05:00,90.96179797206354,93.09390395611376,90.88103759541139,92.90007781982422,15186900
2018-02-15 00:00:00-05:00,93.47349087754891,93.6753949137568,92.24591704851873,93.2877426147461,12130200
2018-02-16 00:00:00-05:00,92.51242850499371,93.74000228957034,92.47204523456563,92.61741638183594,13214300
2018-02-20 00:00:00-05:00,92.59319234184167,93.1908265644378,92.04401311627106,92.64164733886719,13461500
2018-02-21 00:00:00-05:00,92.875847850311,94.85450475290811,92.60933306899483,93.029296875,14212500
2018-02-22 00:00:00-05:00,93.27967605796137,94.03075941034754,92.6820417634505,92.8597183227539,17070400
2018-02-23 00:00:00-05:00,93.12620766877666,94.80605058414751,93.12620766877666,94.74143981933594,12162500
2018-02-26 00:00:00-05:00,95.4117592237247,96.02554914421027,94.74951431217654,95.9205551147461,16511200
2018-02-27 00:00:00-05:00,96.03362184409998,96.37281908646422,94.77373668991393,94.78181457519531,17563300
2018-02-28 00:00:00-05:00,95.15334004514047,95.69444141811964,93.15044916628607,93.27967071533203,17735600
2018-03-01 00:00:00-05:00,93.26352590940361,94.20035754178173,90.97797047623968,91.60791015625,18690000
2018-03-02 00:00:00-05:00,90.7679749914799,91.7128843705673,89.74230523293258,91.51905822753906,18353700
2018-03-05 00:00:00-05:00,90.49341098193432,93.6269600805465,90.36418941335309,92.92433166503906,13933000
2018-03-06 00:00:00-05:00,93.39273348819097,93.538104645384,92.3266803893162,93.00508117675781,10674400
2018-03-07 00:00:00-05:00,91.86633983448876,92.95662043756259,91.3494659758223,92.65780639648438,13006500
2018-03-08 00:00:00-05:00,92.96466788317197,93.06158401054505,91.43019642201061,92.66584777832031,11173700
2018-03-09 00:00:00-05:00,94.12766260033236,95.36331429579069,93.41695646110357,95.33100891113281,15366600
2018-03-12 00:00:00-04:00,95.29868773899405,95.90439973733511,94.69297574065298,95.02410125732422,12339300
2018-03-13 00:00:00-04:00,95.46021722253631,95.67827701243141,93.54617107579965,93.88536834716797,13312300
2018-03-14 00:00:00-04:00,94.13572683890656,94.1599543350677,92.55280008628995,92.83546447753906,12905100
2018-03-15 00:00:00-04:00,93.57847368445289,93.68346155249178,92.73855225527736,93.06967163085938,8748000
2018-03-16 00:00:00-04:00,93.15044988107927,94.1680480219458,93.15044988107927,93.23121643066406,19888900
2018-03-19 00:00:00-04:00,92.95661014804384,93.23927454545996,91.50290489206586,92.49626922607422,13214900
2018-03-20 00:00:00-04:00,92.77087559286157,93.23928830845539,92.43167210427085,92.58512115478516,9921200
2018-03-21 00:00:00-04:00,92.7223806455495,94.19224135512883,92.23781233192497,92.66584777832031,13633000
2018-03-22 00:00:00-04:00,91.42216986793849,91.74521764560811,88.46629718207768,88.79741668701172,22550400
2018-03-23 00:00:00-04:00,89.0558518940603,89.58080375206168,86.2211229517755,86.42302703857422,23081500
2018-03-26 00:00:00-04:00,88.18360107694053,89.7746057283123,87.74748765765932,89.08812713623047,20217500
2018-03-27 00:00:00-04:00,89.70192853884546,90.2026527868026,86.65721826246839,87.3598403930664,18039900
2018-03-28 00:00:00-04:00,87.44867333902383,88.16745119989112,86.13226126879292,87.22254180908203,19189300
2018-03-29 00:00:00-04:00,87.6263560785537,89.4677199946213,87.04487143945393,88.81355285644531,13274600
2018-04-02 00:00:00-04:00,88.80548844345351,89.4273564508087,85.67193938817987,87.1014175415039,18822500
2018-04-03 00:00:00-04:00,87.51329553297909,88.4339775460077,86.6249189086771,88.29668426513672,14050700
2018-04-04 00:00:00-04:00,86.49569490646212,89.81499802432576,86.43108413083698,89.63732147216797,15302600
2018-04-05 00:00:00-04:00,90.61136500474483,91.58542265472184,90.41655595189667,90.81429290771484,16627000
2018-04-06 00:00:00-04:00,89.7347183180339,90.54642990411158,87.51874296317996,88.54961395263672,18906000
2018-04-09 00:00:00-04:00,89.29637098328607,91.70715478180192,89.19896338788821,89.6129379272461,15974300
2018-04-10 00:00:00-04:00,91.01721398215255,91.61788498874378,90.44089952409962,91.32566833496094,13951400
2018-04-11 00:00:00-04:00,90.63570748286423,90.75745925144837,89.71035069155461,89.7915267944336,14503300
