date,open_price,high_price,low_price,close_price,volume_detail
2018-01-02 00:00:00-05:00,260.0689675786907,260.5697175477304,256.4344633733985,257.2744445800781,1189600
2018-01-03 00:00:00-05:00,257.62985549874,259.68131373943396,257.3471668700903,259.4309387207031,893400
2018-01-04 00:00:00-05:00,259.41482362120485,264.02659987494394,259.2532802013764,263.8812255859375,1443000
2018-01-05 00:00:00-05:00,263.2916456742275,266.67577608075845,263.28358575607183,266.2719421386719,1241100
2018-01-08 00:00:00-05:00,265.6904054178373,266.86153364362207,264.7615923325941,265.0442810058594,1084500
2018-01-09 00:00:00-05:00,265.7227049998929,268.00839401842114,265.25426852315724,266.9422912597656,865400
2018-01-10 00:00:00-05:00,267.3944650219768,269.5509232818152,266.53833950823554,267.3782958984375,1504600
2018-01-11 00:00:00-05:00,268.0245148585848,268.2102626435176,266.65955455683195,267.4429931640625,1152000
2018-01-12 00:00:00-05:00,267.62065044559233,271.65898823819805,267.3621909113317,271.5782165527344,1428100
2018-01-16 00:00:00-05:00,271.6590032289624,271.9174627774854,266.5303090197285,266.619140625,1374900
2018-01-17 00:00:00-05:00,267.70962226884774,271.1664402440331,266.78889358685774,270.4556884765625,1009600
2018-01-18 00:00:00-05:00,269.8498379207208,271.3117391041679,268.94525405883167,268.9533386230469,973200
2018-01-19 00:00:00-05:00,269.954858776541,270.47986252841554,267.96800302842587,268.14569091796875,1511800
2018-01-22 00:00:00-05:00,267.9599790857018,268.7111289898347,265.69851875086357,265.7227478027344,1463000
2018-01-23 00:00:00-05:00,266.5223426735115,267.4592404664284,265.32700986550077,265.48046875,1066200
2018-01-24 00:00:00-05:00,265.61769908237846,268.5333925875592,264.4465955892584,266.9261169433594,1360200
2018-01-25 00:00:00-05:00,267.37034830500954,270.7221646562833,266.69997024591606,270.3425598144531,1782900
2018-01-26 00:00:00-05:00,272.07906438799057,278.73423957732444,270.35872792568296,278.56463623046875,2057300
2018-01-29 00:00:00-05:00,282.68369793278197,286.17282834851585,276.3435014923914,283.8305969238281,2881100
2018-01-30 00:00:00-05:00,279.8730233260981,284.8805732973989,278.68575073295773,282.99871826171875,2032900
2018-01-31 00:00:00-05:00,285.3328772787422,289.5650486319266,284.66252385487,286.6009216308594,1887200
2018-02-01 00:00:00-05:00,286.1243980755073,292.2061355249615,285.9224811287816,288.6443176269531,1579700
2018-02-02 00:00:00-05:00,286.72203173374646,289.1450348188204,283.91133928175844,284.83209228515625,1958600
2018-02-05 00:00:00-05:00,281.57725363373953,285.9063415885108,263.3885574154693,271.7479248046875,2947100
2018-02-06 00:00:00-05:00,265.48845940920205,274.61511978019615,264.29312691302556,272.6605529785156,2603000
2018-02-07 00:00:00-05:00,273.2259406397135,282.95832754523383,272.84633579657674,278.99267578125,2052900
2018-02-08 00:00:00-05:00,282.85329166088457,283.4832714661406,269.7690900175524,270.0032958984375,2627600
2018-02-09 00:00:00-05:00,273.07247389561826,278.54846030865906,268.34761258194413,275.7539367675781,2366600
2018-02-12 00:00:00-05:00,278.2738618643747,281.44799030190205,274.6878149745654,279.2995910644531,1829200
2018-02-13 00:00:00-05:00,278.8068785665477,283.5397990953424,278.24958592434353,282.86944580078125,1279300
2018-02-14 00:00:00-05:00,281.7224973950616,287.0369633232969,281.2298320534161,286.4473571777344,1652100
2018-02-15 00:00:00-05:00,288.6604151917684,291.5841681614513,286.5120162700311,291.5680236816406,1167600
2018-02-16 00:00:00-05:00,291.56802030701766,293.18335559957734,289.0157875870062,291.18841552734375,1084800
2018-02-20 00:00:00-05:00,290.0739128998362,292.9169195997273,288.523204379957,289.702392578125,1102600
2018-02-21 00:00:00-05:00,289.95274177014267,293.1672685048533,288.33740616139534,288.3858642578125,1391000
2018-02-22 00:00:00-05:00,289.50039360765345,289.9284564750035,286.3262656677904,287.05316162109375,1432700
2018-02-23 00:00:00-05:00,287.7316809877251,289.702392578125,285.7851984476962,289.702392578125,902500
2018-02-26 00:00:00-05:00,290.760438125889,291.8265656478868,288.4020370603847,289.7104797363281,1156300
2018-02-27 00:00:00-05:00,290.2353599775115,292.63413376012863,289.217690903656,289.2823181152344,1379700
2018-02-28 00:00:00-05:00,290.2488631655534,291.7433385541969,286.23660299728,286.2528381347656,988400
2018-03-01 00:00:00-05:00,286.26903934707343,287.17870266785786,274.18345571615686,275.897216796875,2307100
2018-03-02 00:00:00-05:00,274.1185528691676,278.4638445163881,272.1286453115285,277.5460510253906,1684100
2018-03-05 00:00:00-05:00,276.0109839673979,278.4069931606754,274.2160219564574,278.06585693359375,1812400
2018-03-06 00:00:00-05:00,278.50440517882095,279.38970347900977,274.4840151799708,275.742919921875,1307800
2018-03-07 00:00:00-05:00,273.0870295612869,278.7399556242031,271.35703316777057,277.9358825683594,1351000
2018-03-08 00:00:00-05:00,278.68316746575334,279.15425921814955,275.61304025713247,277.5948181152344,1056400
2018-03-09 00:00:00-05:00,277.5948071678817,278.22832466891583,274.5896454299273,276.54705810546875,1568600
2018-03-12 00:00:00-04:00,276.96126045016314,277.2455364958961,270.49613063617204,270.54486083984375,2283200
2018-03-13 00:00:00-04:00,271.9092412865078,272.8270343788548,269.71628390149334,270.8371276855469,1622100
2018-03-14 00:00:00-04:00,272.6647182994481,273.2089053274785,266.0615025847861,269.39154052734375,1712400
2018-03-15 00:00:00-04:00,269.6027027065277,271.6250805216838,267.0361379008363,270.65045166015625,1877200
2018-03-16 00:00:00-04:00,270.77220262293207,271.56004041533066,267.40156559682185,269.1640319824219,4718100
2018-03-19 00:00:00-04:00,268.27063151984567,273.0870139776222,268.23003128586555,272.2910461425781,1502900
2018-03-20 00:00:00-04:00,272.6809382624791,275.7429348306952,272.26670677627664,272.5753479003906,1153900
2018-03-21 00:00:00-04:00,273.11137383776645,275.1175161299688,270.0493528311872,272.4697265625,1270500
2018-03-22 00:00:00-04:00,270.6097404115971,272.46969188378733,264.60757422137306,265.712158203125,1536300
2018-03-23 00:00:00-04:00,265.5903402350192,279.511509415789,265.4035246505645,273.1519470214844,2898600
2018-03-26 00:00:00-04:00,278.09836406077443,279.8852209725596,275.5561641398376,279.3410339355469,1611100
2018-03-27 00:00:00-04:00,280.4537842033926,280.97360620294484,273.3876305006295,275.215087890625,1295100
2018-03-28 00:00:00-04:00,276.1490788255978,276.68513589416557,270.6423423040052,272.3560791015625,1422000
2018-03-29 00:00:00-04:00,272.93278324066233,276.96130436392434,272.404856092865,274.46783447265625,1039300
2018-04-02 00:00:00-04:00,273.7611346474874,274.44338217678876,267.0117298618809,270.4635925292969,1298600
2018-04-03 00:00:00-04:00,272.0637198362167,273.7368565248818,268.5793610022697,271.8525390625,1296500
2018-04-04 00:00:00-04:00,267.11736024843935,277.7490958830973,265.9965160014375,277.6029052734375,1449400
2018-04-05 00:00:00-04:00,279.58465347763166,281.77758675174897,276.1571557542785,281.5501708984375,1589400
2018-04-06 00:00:00-04:00,279.06495130442556,279.9502499982103,270.33376512759526,271.8119812011719,1417900
2018-04-09 00:00:00-04:00,274.1023439234793,276.831334768656,272.4616776017359,272.8271789550781,981200
2018-04-10 00:00:00-04:00,276.66063325332175,277.00174453598567,273.7935584693499,275.6291198730469,996300
2018-04-11 00:00:00-04:00,274.93887095589935,281.22531482715186,274.5084043174422,275.6942138671875,1481100
2018-04-12 00:00:00-04:00,276.6526028465767,279.8039546910807,276.5713775831314,278.4881896972656,1091600
2018-04-13 00:00:00-04:00,279.46278671850024,280.2587545513939,276.70943154205065,278.2607421875,763100
2018-04-16 00:00:00-04:00,280.10439169256597,282.43540989606976,279.8444808329477,280.7785339355469,1141300
2018-04-17 00:00:00-04:00,282.4761221795959,284.3685444904545,281.1278620635609,283.5726013183594,1061800
2018-04-18 00:00:00-04:00,285.32690361754925,286.0985063811418,283.7349926798128,285.205078125,843600
2018-04-19 00:00:00-04:00,285.5705760569109,287.6904139619375,284.4172369058096,287.01629638671875,781700
2018-04-20 00:00:00-04:00,287.9503931594728,288.3321296465201,285.18890729761785,285.88739013671875,1185300
2018-04-23 00:00:00-04:00,286.537144357392,291.27227761966583,286.2609982722095,291.25604248046875,1986000
2018-04-24 00:00:00-04:00,292.4093233940703,294.00936434071184,268.5468194008627,273.2981872558594,3780500
2018-04-25 00:00:00-04:00,273.4524915357472,273.83422792526255,260.35978355121335,267.6208801269531,3030800
2018-04-26 00:00:00-04:00,268.02699143134004,271.9742861349148,263.2593637617145,268.35186767578125,1847500
2018-04-27 00:00:00-04:00,267.98643164396134,268.21384752804187,261.2857558468184,261.55377197265625,1580600
2018-04-30 00:00:00-04:00,261.8135924325681,264.33953138677356,260.06736127051283,260.587158203125,1451100
2018-05-01 00:00:00-04:00,260.3028728709978,260.9120249837065,245.35834599650454,250.53207397460938,3880100
2018-05-02 00:00:00-04:00,249.57372080124583,254.54439887580213,247.88434957591653,248.2904510498047,2644800
2018-05-03 00:00:00-04:00,246.86904123574473,252.18895945129208,244.06693177170138,251.7259979248047,2889900
2018-05-04 00:00:00-04:00,250.24784957176033,253.97588308144046,249.5574968643443,252.95249938964844,1675500
2018-05-07 00:00:00-04:00,253.59415676072817,258.2155939074542,253.48043644091493,258.0450134277344,1816800
2018-05-08 00:00:00-04:00,258.0449909398724,264.28272840060515,257.71198475775714,263.3080749511719,2949500
2018-05-09 00:00:00-04:00,264.4695698361353,266.8493189738012,263.7223568634858,264.87567138671875,1700000
2018-05-10 00:00:00-04:00,266.7924648128178,267.2310366103139,262.3009829710144,263.5517578125,1261600
2018-05-11 00:00:00-04:00,263.71414515653987,264.66440860992503,262.1465996059377,263.18621826171875,844900
2018-05-14 00:00:00-04:00,262.54461216190765,263.13752925789976,257.8257148512112,259.15771484375,1417200
2018-05-15 00:00:00-04:00,258.07749854149887,260.18923126026505,257.4683463026126,259.7181396484375,1131200
2018-05-16 00:00:00-04:00,259.98625217807177,261.2938874471538,258.96286820298155,259.36083984375,915800
2018-05-17 00:00:00-04:00,259.0928457416589,261.12335393712647,257.7933155392643,260.2461853027344,961600
