date,open_price,high_price,low_price,close_price,volume_detail
2018-01-02 00:00:00-05:00,156.61606121346716,157.0359830266308,154.80460422211604,154.82107543945312,4684700
2018-01-03 00:00:00-05:00,154.79639159215753,155.91619577857006,154.64818831171095,155.6280059814453,4530500
2018-01-04 00:00:00-05:00,156.33608653608843,157.15947143394763,155.18335270462816,156.86305236816406,4047400
2018-01-05 00:00:00-05:00,157.2088969107669,158.53454730456767,156.86307670766996,158.50161743164062,4224800
2018-01-08 00:00:00-05:00,157.85941754630744,159.50618800886951,157.76061533898942,158.12289428710938,3508500
2018-01-09 00:00:00-05:00,158.66627447398847,159.30028439186742,157.79348845303815,158.99563598632812,3012300
2018-01-10 00:00:00-05:00,158.71567442986716,159.09443702539684,157.80171665589936,157.92523193359375,3119500
2018-01-11 00:00:00-05:00,157.82644511723683,160.33777210831136,157.59589830138663,160.29660034179688,3899200
2018-01-12 00:00:00-05:00,160.97175069242135,164.19941804774726,160.41185498153374,161.72926330566406,6748400
2018-01-16 00:00:00-05:00,162.91498237482364,163.81246915147526,161.13646747814624,161.63873291015625,5692700
2018-01-17 00:00:00-05:00,162.61857938861604,164.52883911132812,162.0751421333071,164.52883911132812,3996100
2018-01-18 00:00:00-05:00,164.4958465993431,164.87460920972111,162.75027450144012,163.30194091796875,4474600
2018-01-19 00:00:00-05:00,164.52057636253147,165.77212524414062,163.9606805199372,165.77212524414062,5809600
2018-01-22 00:00:00-05:00,165.9944225746875,168.35753352630667,165.92030837546372,168.34930419921875,4857700
2018-01-23 00:00:00-05:00,168.70337955837053,169.90552738179306,168.09407003638103,168.71160888671875,3621700
2018-01-24 00:00:00-05:00,168.9586360321038,170.52307540879875,168.42344069188704,169.79849243164062,4370700
2018-01-25 00:00:00-05:00,170.27604957911987,170.30075012822763,167.8388240349847,169.09860229492188,3537700
2018-01-26 00:00:00-05:00,169.28792666621362,170.69590769468388,168.33279724474446,170.63003540039062,3778100
2018-01-29 00:00:00-05:00,170.6300443977862,170.9429346712142,168.55512355548643,168.72802734375,3632900
2018-01-30 00:00:00-05:00,165.88736475797984,167.2706454256201,157.73585888287533,166.1673126220703,5979600
2018-01-31 00:00:00-05:00,167.32828888081926,168.85978537515004,164.86636338180284,165.41802978515625,4547300
2018-02-01 00:00:00-05:00,164.1336023442869,166.52965628565187,163.2608160446763,164.59469604492188,3553800
2018-02-02 00:00:00-05:00,164.05950919830352,164.10068097310807,159.27564296038014,159.7120361328125,6179000
2018-02-05 00:00:00-05:00,156.50081602060547,159.9837315654779,148.52221218578308,150.77005004882812,10618500
2018-02-06 00:00:00-05:00,147.07304280058253,158.0570096024602,144.43821298871413,157.2994842529297,11682700
2018-02-07 00:00:00-05:00,157.0442469001624,160.16488366949724,156.21263241763532,157.50534057617188,6016800
2018-02-08 00:00:00-05:00,157.38183078282975,157.38183078282975,148.97506320898606,149.21385192871094,7241800
2018-02-09 00:00:00-05:00,150.8853130670664,153.149621994403,144.74285495790258,151.60165405273438,9059200
2018-02-12 00:00:00-05:00,153.6024793344337,153.98122941117882,151.0170508516221,151.55224609375,6783700
2018-02-13 00:00:00-05:00,150.8688451362281,151.49462583974676,148.94212705866227,151.27230834960938,4273800
2018-02-14 00:00:00-05:00,149.75725892557026,152.37561703940045,149.07384790849864,152.0709686279297,6767000
2018-02-15 00:00:00-05:00,153.75900740846492,154.12952835771642,150.8936169228255,152.5486297607422,5113300
2018-02-16 00:00:00-05:00,152.37564987067685,154.78817483039987,152.2109753577481,153.9483184814453,7619200
2018-02-20 00:00:00-05:00,156.3608100688481,157.6288300337576,153.40486086622326,153.73422241210938,8922100
2018-02-21 00:00:00-05:00,154.14592210321408,154.77991955134837,150.56419207846238,150.72886657714844,7527200
2018-02-22 00:00:00-05:00,151.27231759482746,153.33078042671457,150.60537764751365,152.71324157714844,5653900
2018-02-23 00:00:00-05:00,153.31426389960117,155.13395003334426,152.83669915606743,155.0845489501953,4315400
2018-02-26 00:00:00-05:00,155.75973668663278,156.27023135880526,154.68110436247076,155.17514038085938,4648000
2018-02-27 00:00:00-05:00,155.51273613742725,155.82562648845993,152.29331002112608,152.3097686767578,4618800
2018-02-28 00:00:00-05:00,151.8404431987732,153.6848177077159,150.07839965820312,150.07839965820312,6419900
2018-03-01 00:00:00-05:00,150.47367763319227,151.83225847957436,146.76844343702612,147.91294860839844,6123900
2018-03-02 00:00:00-05:00,146.33197479173094,147.5423516772488,145.19569953662668,146.9412841796875,5671000
2018-03-05 00:00:00-05:00,146.44724545497573,150.07013415365788,146.31550084967822,149.64198303222656,5748600
2018-03-06 00:00:00-05:00,150.47365048888358,150.6794967959819,147.805877825899,149.5596923828125,5306800
2018-03-07 00:00:00-05:00,148.0774060385053,149.05453526016626,146.42124453561456,147.878662109375,4799200
2018-03-08 00:00:00-05:00,148.59081499938696,149.03797305438573,146.3467105589692,147.34869384765625,4750700
2018-03-09 00:00:00-05:00,148.2264473441951,150.90943339797937,147.33211865960033,150.8431854248047,4477200
2018-03-12 00:00:00-04:00,151.06677551844385,151.5884704700876,148.68191138702323,148.8144073486328,4993300
2018-03-13 00:00:00-04:00,148.71502927829377,149.84121968261007,147.2824530183765,147.68821716308594,6128100
2018-03-14 00:00:00-04:00,148.30926375281416,148.7729869397939,145.6511190506857,146.90980529785156,4531500
2018-03-15 00:00:00-04:00,147.1416698774374,148.93860358120548,146.33843054243613,147.4563446044922,3936700
2018-03-16 00:00:00-04:00,147.75441924452537,149.38573907989016,147.37350923448008,148.1933135986328,8410900
2018-03-19 00:00:00-04:00,147.93662175063687,148.4914469754506,145.7422128052167,146.65310668945312,4744500
2018-03-20 00:00:00-04:00,147.1002630050226,148.13536393605196,146.70278778544997,147.53086853027344,4148300
2018-03-21 00:00:00-04:00,147.68824626409457,149.17050564288047,147.1334208941529,147.41497802734375,3494400
2018-03-22 00:00:00-04:00,146.91808236486327,147.8620938965553,144.98037647910215,145.15426635742188,5255100
2018-03-23 00:00:00-04:00,145.9409786083991,146.61999835845563,142.06555352568282,142.26429748535156,6021300
2018-03-26 00:00:00-04:00,144.1771228880337,146.4046618645667,143.6885583356625,146.05686950683594,7323600
